u,v,key,name,highway,lanes,length_m,flow_pcu_hr,capacity_pcu_hr,vc_ratio,t0_s,time_s,n_stopped
13594878156,13893172440,0,,secondary,2,10.5,1657.0,2550.0,0.65,0.8,0.9,0
13351160364,619169985,0,FM Cariappa Flyover,secondary,2,30.6,1657.0,2550.0,0.65,2.4,2.5,0
6243685415,1154003520,0,Western Express Highway,motorway,2,53.6,2169.6,3400.0,0.638,2.4,2.5,0
4342420724,245668399,0,,trunk,3,13.4,3031.2,4845.0,0.626,0.8,0.8,0
12852654806,4342420724,0,,trunk,3,97.1,3031.2,4845.0,0.626,5.8,6.0,0
245668399,2899067852,0,,trunk,3,625.2,3031.2,4845.0,0.626,37.5,38.4,0
7331439002,3791183342,0,,secondary,2,20.6,1576.6,2550.0,0.618,1.6,1.7,0
13765867249,13765867257,0,Western Express Highway,trunk,3,60.1,2987.4,4845.0,0.617,3.3,3.4,0
13765867255,2249302241,0,Western Express Highway,trunk,3,481.9,2987.4,4845.0,0.617,26.7,27.3,0
13765867257,13765867255,0,Western Express Highway,trunk,3,81.2,2987.4,4845.0,0.617,4.5,4.6,0
2251057083,1178623177,0,Western Express Highway,trunk,3,70.3,2987.4,4845.0,0.617,4.2,4.3,0
6571717034,13720591890,0,Western Express Highway,trunk,3,141.9,2987.4,4845.0,0.617,8.5,8.7,0
349131639,2249268453,0,Western Express Highway,trunk,3,290.2,2987.4,4845.0,0.617,17.4,17.8,0
13720591890,2249326353,0,Western Express Highway,trunk,3,148.8,2987.4,4845.0,0.617,8.9,9.1,0
13528553986,2249268387,0,Western Express Highway,trunk,3,61.7,2987.4,4845.0,0.617,3.7,3.8,0
245681305,1648168316,0,Western Express Highway,trunk,3,132.2,2987.4,4845.0,0.617,7.9,8.1,0
1648168316,349131639,0,Western Express Highway,trunk,3,448.5,2987.4,4845.0,0.617,26.9,27.5,0
245681461,245681305,0,Western Express Highway,trunk,3,187.6,2987.4,4845.0,0.617,11.3,11.5,0
2249268453,2251057083,0,Mahindra Flyover,trunk,3,824.0,2987.4,4845.0,0.617,49.4,50.5,0
11158721128,6571717034,0,Western Express Highway,trunk,3,169.7,2987.4,4845.0,0.617,10.2,10.4,0
2249326353,13732758315,0,Pathanwadi Flyover,trunk,3,430.3,2987.4,4845.0,0.617,25.8,26.4,0
13732758315,2250992819,0,Western Express Highway,trunk,3,84.9,2987.4,4845.0,0.617,5.1,5.2,0
2249268387,13765867249,0,Western Express Highway,trunk,3,65.2,2987.4,4845.0,0.617,3.6,3.7,0
1178623177,13528553986,0,Western Express Highway,trunk,3,400.1,2987.4,4845.0,0.617,24.0,24.5,0
1177128691,11158721128,0,Western Express Highway,trunk,3,436.5,2987.4,4845.0,0.617,26.2,26.8,0
2250992727,12393568322,0,,primary,2,98.2,1844.9,3060.0,0.603,6.4,6.6,0
5348834827,5348834828,0,,primary_link,2,36.0,1844.9,3060.0,0.603,2.4,2.4,0
12393568322,5348834827,0,,primary,2,178.7,1844.9,3060.0,0.603,11.7,11.9,0
6429408888,986518085,0,,secondary,2,334.2,1476.9,2550.0,0.579,26.7,27.2,0
986518085,5355278580,0,,secondary,2,153.2,1476.9,2550.0,0.579,12.3,12.5,0
986518071,13279321841,0,,secondary,2,131.4,1422.0,2550.0,0.558,10.5,10.7,0
5938773154,10211936520,0,,trunk_link,1,93.8,886.3,1615.0,0.549,5.6,5.7,0
986518125,5938773154,0,,trunk_link,1,18.1,886.3,1615.0,0.549,1.1,1.1,0
1398117087,245665650,0,Bandra Kurla Complex Road,primary,5,625.2,4181.7,7650.0,0.547,40.9,41.5,0
1647747278,2250795768,0,Bandra Kurla Complex Road,primary,5,91.4,4181.7,7650.0,0.547,6.0,6.1,0
245664760,1647747278,0,Bandra Kurla Complex Road,primary_link,5,42.5,4181.7,7650.0,0.547,2.8,2.8,0
8928692504,1398117087,0,Bandra Kurla Complex Road,primary,5,59.9,4181.7,7650.0,0.547,3.9,4.0,0
2250795768,8928692504,0,Bandra Kurla Complex Road,primary,5,303.4,4181.7,7650.0,0.547,19.9,20.1,0
5346644809,1156127277,0,,trunk_link,1,23.0,875.8,1615.0,0.542,1.4,1.4,0
985103863,985092027,0,Marol-Maroshi Road,secondary,2,38.8,1366.7,2550.0,0.536,3.1,3.1,0
13887009326,6428962829,0,,trunk_link,1,10.4,857.0,1615.0,0.531,0.6,0.6,0
5345482091,13887009326,0,,trunk_link,1,154.8,857.0,1615.0,0.531,9.3,9.4,0
6428962829,13887009312,0,,trunk_link,1,143.0,857.0,1615.0,0.531,8.6,8.7,0
1156127277,5345482091,0,,trunk_link,1,8.9,857.0,1615.0,0.531,0.5,0.5,0
1651800935,2233649155,0,Station Road,secondary,2,134.3,1319.4,2550.0,0.517,10.7,10.9,0
1651800946,1651800935,0,,secondary,2,21.3,1319.4,2550.0,0.517,1.7,1.7,0
3203218272,1651801000,0,,secondary,2,243.8,1319.4,2550.0,0.517,19.5,19.7,0
1651800955,1651800945,0,Station Road,secondary,2,102.6,1319.4,2550.0,0.517,8.2,8.3,0
1651800945,1651800900,0,Squatters Colony Road,secondary,2,85.1,1319.4,2550.0,0.517,6.8,6.9,0
621244019,1651801084,0,Station Road,secondary,2,13.9,1319.4,2550.0,0.517,1.1,1.1,0
13484135809,1651800946,0,,secondary,2,115.5,1319.4,2550.0,0.517,9.2,9.3,0
1651800900,1651800884,0,Squatters Colony Road,secondary,2,63.4,1319.4,2550.0,0.517,5.1,5.1,0
1651801000,13484135809,0,,secondary,2,97.8,1319.4,2550.0,0.517,7.8,7.9,0
2233649155,1651800966,0,Station Road,secondary,2,16.3,1319.4,2550.0,0.517,1.3,1.3,0
1651800884,2969409500,0,Squatters Colony Road,secondary,2,124.6,1319.4,2550.0,0.517,10.0,10.1,0
1651800966,1651800955,0,Station Road,secondary,2,49.6,1319.4,2550.0,0.517,4.0,4.0,0
2969409500,2250992777,0,,secondary,2,17.9,1319.4,2550.0,0.517,1.4,1.4,0
1651801084,3203218272,0,,secondary,2,26.8,1319.4,2550.0,0.517,2.1,2.2,0
6430340549,621244019,0,Station Road,secondary,2,12.6,1319.4,2550.0,0.517,1.0,1.0,0
3791183342,13584566778,0,Link Road,primary,2,11.0,1576.6,3060.0,0.515,0.7,0.7,0
12393568325,13619693606,0,Western Express Highway,motorway,4,777.6,3344.2,6800.0,0.492,35.0,35.3,0
13619693606,2250825449,0,Western Express Highway,motorway,4,711.1,3344.2,6800.0,0.492,32.0,32.3,0
593054877,9756804016,0,,primary,2,530.4,1477.3,3060.0,0.483,34.7,35.0,0
593054872,5348834828,0,Service road,primary,2,60.1,1451.5,3060.0,0.474,3.9,4.0,0
13630057405,10635682402,0,Service road,primary,2,43.7,1451.5,3060.0,0.474,2.9,2.9,0
2250825525,13630057405,0,Service road,primary,2,239.6,1451.5,3060.0,0.474,15.7,15.8,0
10635682402,593054870,0,Service road,primary,2,10.1,1451.5,3060.0,0.474,0.7,0.7,0
593054870,3742399544,0,Service road,primary,2,49.5,1451.5,3060.0,0.474,3.2,3.3,0
3742399544,593054872,0,Service road,primary,2,55.0,1451.5,3060.0,0.474,3.6,3.6,0
1913053676,1906828925,0,,motorway_link,1,12.3,790.9,1700.0,0.465,0.6,0.6,0
1906828925,1154203404,0,Andheri Flyover,trunk,4,1594.7,2955.4,6460.0,0.457,95.7,96.3,0
2899067851,588597487,0,,trunk,3,352.0,2169.6,4845.0,0.448,21.1,21.2,0
2251057097,1480129878,0,Swami Vivekanand Road,primary,2,75.1,1330.4,3060.0,0.435,4.9,4.9,0
9897455543,245683104,0,C S Link Road,primary,2,17.1,1330.4,3060.0,0.435,1.1,1.1,0
629022717,2251057097,0,Swami Vivekanand Road,primary,2,64.7,1330.4,3060.0,0.435,4.2,4.3,0
2244789969,629022717,0,C S Link Road,primary,2,19.6,1330.4,3060.0,0.435,1.3,1.3,0
7331456303,2244789969,0,C S Link Road,primary,2,30.0,1330.4,3060.0,0.435,2.0,2.0,0
13584566778,3791183365,0,Link Road,primary,2,149.2,1330.4,3060.0,0.435,9.8,9.8,0
1647556154,629022674,0,Link Road,primary,2,13.8,1330.4,3060.0,0.435,0.9,0.9,0
629022674,9897455543,0,Link Road,primary,2,1141.3,1330.4,3060.0,0.435,74.7,75.1,0
245683097,7331456303,0,C S Link Road,primary,2,394.7,1330.4,3060.0,0.435,25.8,26.0,0
245683104,245683097,0,C S Link Road,primary,2,73.6,1330.4,3060.0,0.435,4.8,4.8,0
3791183365,1647556154,0,Link Road,primary,2,158.1,1330.4,3060.0,0.435,10.3,10.4,0
1480129878,3792949321,0,Swami Vivekanand Road,primary,2,38.4,1330.4,3060.0,0.435,2.5,2.5,0
6430474708,6429408888,0,,secondary,2,41.1,1089.1,2550.0,0.427,3.3,3.3,0
6243685417,6243685415,0,,motorway_link,3,289.7,2169.6,5100.0,0.425,13.0,13.1,0
6243685418,6243685417,0,,motorway_link,3,293.9,2169.6,5100.0,0.425,13.2,13.3,0
5130752102,1906828925,0,Western Express Highway,motorway,3,743.0,2164.5,5100.0,0.424,33.4,33.6,0
13518722739,13856203934,0,Mrunaltai Gore Flyover,secondary,2,20.7,1057.9,2550.0,0.415,1.7,1.7,0
4611102156,986518071,0,Mrunaltai Gore Flyover,secondary,2,829.6,1057.9,2550.0,0.415,66.4,66.7,0
13870621502,13518722739,0,Ram Mandir Road,secondary,2,102.6,1057.9,2550.0,0.415,8.2,8.2,0
13856203934,13856203927,0,Mrunaltai Gore Flyover,secondary,2,8.2,1057.9,2550.0,0.415,0.7,0.7,0
13856203927,6495099185,0,Mrunaltai Gore Flyover,secondary,2,560.7,1057.9,2550.0,0.415,44.9,45.1,0
6495099185,4611102156,0,Mrunaltai Gore Flyover,secondary,2,19.8,1057.9,2550.0,0.415,1.6,1.6,0
1180382149,1180378618,0,Western Express Highway,trunk,2,902.7,1330.4,3230.0,0.412,54.2,54.4,0
10725443431,6430474706,0,,trunk_link,1,351.5,660.0,1615.0,0.409,21.1,21.2,0
6430474708,10725443431,0,,trunk_link,1,178.7,660.0,1615.0,0.409,10.7,10.8,0
13732603779,13732603780,0,Western Express Highway,trunk,3,5.1,1955.2,4845.0,0.404,0.3,0.3,0
2250825435,2250825448,0,,trunk,1,31.9,652.3,1615.0,0.404,1.9,1.9,0
3803645591,2250825438,0,Service Road,trunk,1,126.2,652.3,1615.0,0.404,7.6,7.6,0
12558334192,13732603779,0,Western Express Highway,trunk,3,306.3,1955.2,4845.0,0.404,18.4,18.4,0
10923387492,2250825435,0,,trunk,1,122.9,652.3,1615.0,0.404,7.4,7.4,0
2250825438,10923387492,0,,trunk,1,15.1,652.3,1615.0,0.404,0.9,0.9,0
4328027895,619227657,0,,motorway_link,3,57.3,2012.1,5100.0,0.395,2.6,2.6,0
619227661,4328027895,0,,motorway_link,3,38.3,2012.1,5100.0,0.395,1.7,1.7,0
619227657,593054810,0,,motorway_link,3,167.1,2012.1,5100.0,0.395,7.5,7.5,0
11038715214,10274112204,0,,primary,2,190.0,1182.0,3060.0,0.386,12.4,12.5,0
9985506406,1913053572,0,P V Avsare Marg,primary,2,792.8,1182.0,3060.0,0.386,51.9,52.1,0
1936355487,13525948591,0,P V Avsare Marg,primary,2,82.9,1182.0,3060.0,0.386,5.4,5.4,0
1913053572,11038715207,0,,primary,2,54.7,1182.0,3060.0,0.386,3.6,3.6,0
11038715207,11038715214,0,,primary,2,48.8,1182.0,3060.0,0.386,3.2,3.2,0
10274112204,6638816988,0,,primary_link,2,8.9,1182.0,3060.0,0.386,0.6,0.6,0
13525948591,9985506406,0,P V Avsare Marg,primary,2,56.7,1182.0,3060.0,0.386,3.7,3.7,0
6638816988,2250825525,0,Service road,primary,2,183.3,1182.0,3060.0,0.386,12.0,12.0,0
10211936519,10211936520,0,,trunk_link,3,41.8,1814.0,4845.0,0.374,2.5,2.5,0
593054877,5130752102,0,,motorway_link,3,86.7,1819.1,5100.0,0.357,3.9,3.9,0
619185662,985103905,0,Goregaon Mulund Link Road,secondary,2,212.7,886.3,2550.0,0.348,17.0,17.1,0
6430906958,2233650681,0,Goregaon Mulund Link Road,secondary,2,104.3,886.3,2550.0,0.348,8.3,8.4,0
5938773175,12124288546,0,Goregaon Mulund Link Road,secondary,2,221.1,886.3,2550.0,0.348,17.7,17.7,0
5938773163,13728743899,0,Goregaon Mulund Link Road,secondary,2,5.4,886.3,2550.0,0.348,0.4,0.4,0
2233650681,6430899938,0,Goregaon Mulund Link Road,secondary,2,26.4,886.3,2550.0,0.348,2.1,2.1,0
2233650742,5938773163,0,Goregaon Mulund Link Road,secondary,2,160.2,886.3,2550.0,0.348,12.8,12.8,0
985103905,986518125,0,Goregaon Mulund Link Rd.,secondary,2,45.8,886.3,2550.0,0.348,3.7,3.7,0
6430899938,619185662,0,Goregaon Mulund Link Road,secondary,2,227.8,886.3,2550.0,0.348,18.2,18.3,0
13728743899,5938773162,0,Goregaon Mulund Link Road,secondary,2,113.4,886.3,2550.0,0.348,9.1,9.1,0
12124288546,2233650742,0,Goregaon Mulund Link Road,secondary,2,390.8,886.3,2550.0,0.348,31.3,31.3,0
5938773161,6430906958,0,Goregaon Mulund Link Road,secondary,2,45.8,886.3,2550.0,0.348,3.7,3.7,0
5938773162,5938773161,0,Goregaon Mulund Link Road,secondary,2,42.6,886.3,2550.0,0.348,3.4,3.4,0
13870621503,13870621502,0,,primary_link,2,16.9,1057.9,3060.0,0.346,1.1,1.1,0
13870620098,13870621503,0,,primary_link,2,16.9,1057.9,3060.0,0.346,1.1,1.1,0
2899067852,2899067851,0,,trunk,3,21.7,1663.0,4845.0,0.343,1.3,1.3,0
1178672931,12087090701,0,,trunk_link,3,32.6,1657.0,4845.0,0.342,2.0,2.0,0
12087090701,245681461,0,,trunk_link,3,284.6,1657.0,4845.0,0.342,17.1,17.1,0
7331358926,7331358914,0,,primary,2,3.2,1044.3,3060.0,0.341,0.2,0.2,0
7331358921,7331358915,0,,primary,2,3.2,1044.3,3060.0,0.341,0.2,0.2,0
11056148329,10542618471,0,Link Road,primary,2,166.2,1044.3,3060.0,0.341,10.9,10.9,0
13904217926,7331439064,0,Link Road,primary,2,409.3,1044.3,3060.0,0.341,26.8,26.8,0
7331439037,7331439047,0,Link Road,primary,2,603.7,1044.3,3060.0,0.341,39.5,39.6,0
13681043568,7361947945,0,Link Road,primary,2,195.2,1044.3,3060.0,0.341,12.8,12.8,0
7361947945,7331438999,0,Link Road,primary,2,11.3,1044.3,3060.0,0.341,0.7,0.7,0
7331358915,7331358926,0,,primary,2,6.4,1044.3,3060.0,0.341,0.4,0.4,0
7331439002,11056148329,0,Link Road,primary,2,92.2,1044.3,3060.0,0.341,6.0,6.0,0
7331439052,6618201525,0,Link Road,primary,2,9.2,1044.3,3060.0,0.341,0.6,0.6,0
6618201525,7331439057,0,Link Road,primary,2,267.0,1044.3,3060.0,0.341,17.5,17.5,0
7331438999,7331358921,0,Link Road,primary,2,330.3,1044.3,3060.0,0.341,21.6,21.7,0
7331439047,7331439052,0,Link Road,primary,2,426.7,1044.3,3060.0,0.341,27.9,28.0,0
7331439064,13681043573,0,Link Road,primary,2,145.0,1044.3,3060.0,0.341,9.5,9.5,0
13681043573,13681043568,0,Link Road,primary,2,10.5,1044.3,3060.0,0.341,0.7,0.7,0
7331439057,13904217926,0,Link Road,primary,2,6.3,1044.3,3060.0,0.341,0.4,0.4,0
10542618471,7331439021,0,Link Road,primary,2,66.2,1044.3,3060.0,0.341,4.3,4.3,0
7331439021,7331439037,0,Link Road,primary,2,557.7,1044.3,3060.0,0.341,36.5,36.6,0
11787007975,7377674132,0,Link Road,primary,2,8.3,998.0,3060.0,0.326,0.5,0.5,0
10242247028,10570451680,0,Link Road,primary,2,76.6,998.0,3060.0,0.326,5.0,5.0,0
9115783842,10282000618,0,Link Road,primary,2,186.0,998.0,3060.0,0.326,12.2,12.2,0
1353467797,9115783835,0,Link Road,primary,2,150.2,998.0,3060.0,0.326,9.8,9.8,0
3794269339,12435004791,0,Link Road,primary,2,202.3,998.0,3060.0,0.326,13.2,13.3,0
1346755810,10242247028,0,Link Road,primary,2,212.2,998.0,3060.0,0.326,13.9,13.9,0
10570451680,13572591174,0,Link Road,primary,2,17.9,998.0,3060.0,0.326,1.2,1.2,0
12435013204,245679943,0,Link Road,primary,2,56.4,998.0,3060.0,0.326,3.7,3.7,0
9115783835,1353471870,0,Link Road,primary,2,314.5,998.0,3060.0,0.326,20.6,20.6,0
629021717,1646685599,0,Link Road,primary,2,453.8,998.0,3060.0,0.326,29.7,29.8,0
628597982,1353467797,0,Link Road,primary,2,161.4,998.0,3060.0,0.326,10.6,10.6,0
629022098,11787007975,0,Link Road,primary,2,149.3,998.0,3060.0,0.326,9.8,9.8,0
13572591174,3794269339,0,Link Road,primary,2,14.2,998.0,3060.0,0.326,0.9,0.9,0
12435004791,12435013204,0,Link Road,primary,2,68.5,998.0,3060.0,0.326,4.5,4.5,0
10282000618,629022098,0,Link Road,primary,2,224.5,998.0,3060.0,0.326,14.7,14.7,0
7378448192,629021717,0,Link Road,primary,2,13.8,998.0,3060.0,0.326,0.9,0.9,0
4343231499,7378448192,0,Link Road,primary,2,23.8,998.0,3060.0,0.326,1.6,1.6,0
1353471870,2222708960,0,Link Road,primary,2,259.3,998.0,3060.0,0.326,17.0,17.0,0
2222708960,4343231499,0,Link Road,primary,2,31.6,998.0,3060.0,0.326,2.1,2.1,0
7377674132,628597982,0,Link Road,primary,2,10.6,998.0,3060.0,0.326,0.7,0.7,0
1646685599,1346755810,0,Link Road,primary,2,185.3,998.0,3060.0,0.326,12.1,12.2,0
5346806114,6243685418,0,Western Express Highway,motorway,4,140.8,2169.6,6800.0,0.319,6.3,6.3,0
588597487,5346806114,0,Western Express Highway,motorway,4,711.0,2169.6,6800.0,0.319,32.0,32.0,0
1156163024,13734223110,0,,trunk_link,1,201.4,510.8,1615.0,0.316,12.1,12.1,0
13734223108,13730003355,0,,trunk_link,1,21.8,510.8,1615.0,0.316,1.3,1.3,0
13734223110,13734223108,0,,trunk_link,1,17.3,510.8,1615.0,0.316,1.0,1.0,0
10956744327,10282000623,0,Link Road,primary,2,362.1,934.9,3060.0,0.306,23.7,23.7,0
7331358914,10839469177,0,,primary,2,3.5,934.9,3060.0,0.306,0.2,0.2,0
10839469177,7331358918,0,,primary,2,3.3,934.9,3060.0,0.306,0.2,0.2,0
10282000629,12438445568,0,Goregaon Link Road,primary,2,6.2,934.9,3060.0,0.306,0.4,0.4,0
10282000627,10956744327,0,Link Road,primary,2,8.2,934.9,3060.0,0.306,0.5,0.5,0
10282000623,10282000622,0,Link Road,primary,2,118.5,934.9,3060.0,0.306,7.8,7.8,0
12438450392,10282000629,0,Goregaon Link Road,primary,2,31.6,934.9,3060.0,0.306,2.1,2.1,0
12438445568,10282000627,0,Goregaon Link Road,primary,2,335.1,934.9,3060.0,0.306,21.9,22.0,0
7331358918,12438450392,0,Goregaon Link Road,primary,2,296.0,934.9,3060.0,0.306,19.4,19.4,0
13730003355,5346644809,0,,trunk_link,1,58.6,488.0,1615.0,0.302,3.5,3.5,0
13867818988,13867818991,0,Link Road,primary,2,272.2,900.3,3060.0,0.294,17.8,17.8,0
245679479,9859727558,0,Link Road,primary,2,250.8,900.3,3060.0,0.294,16.4,16.4,0
245677378,245677203,0,Link Road,primary,2,152.1,900.3,3060.0,0.294,10.0,10.0,0
2233650021,2629436082,0,Link Road,primary,2,138.7,900.3,3060.0,0.294,9.1,9.1,0
13867818987,13867818988,0,Link Road,primary,2,77.3,900.3,3060.0,0.294,5.1,5.1,0
13654130674,12408665370,0,Link Road,primary,2,186.5,900.3,3060.0,0.294,12.2,12.2,0
3878492882,13867818987,0,Link Road,primary,2,70.7,900.3,3060.0,0.294,4.6,4.6,0
3878492895,245677378,0,Link Road,primary,2,114.5,900.3,3060.0,0.294,7.5,7.5,0
10277547716,6117653725,0,Link Road,primary,2,37.1,900.3,3060.0,0.294,2.4,2.4,0
3878492884,3878492882,0,Goregaon Link Road,primary,2,17.4,900.3,3060.0,0.294,1.1,1.1,0
12408665370,245678918,0,Link Road,primary,2,220.9,900.3,3060.0,0.294,14.5,14.5,0
10226924426,4364516939,0,Chinchowali Bandar Link Road,primary,2,112.3,900.3,3060.0,0.294,7.4,7.4,0
13867818991,11052574146,0,Goregaon Link Road,primary,2,98.7,900.3,3060.0,0.294,6.5,6.5,0
2222707687,245679479,0,Link Road,primary,2,488.2,900.3,3060.0,0.294,32.0,32.0,0
245678357,7241667066,0,Chinchowali Bandar Link Road,primary,2,36.0,900.3,3060.0,0.294,2.4,2.4,0
12071059588,2233650159,0,Link Road,primary,2,71.7,900.3,3060.0,0.294,4.7,4.7,0
13867831516,13867831511,0,Link Road,primary,2,28.3,900.3,3060.0,0.294,1.9,1.9,0
2233650159,884430002,0,Link Road,primary,2,112.4,900.3,3060.0,0.294,7.4,7.4,0
1919838055,1919837978,0,Chinchowali Bandar Link Road,primary,2,144.2,900.3,3060.0,0.294,9.4,9.4,0
9684318528,245678732,0,Link Road,primary,2,91.3,900.3,3060.0,0.294,6.0,6.0,0
9889482062,9684318528,0,Link Road,primary,2,40.6,900.3,3060.0,0.294,2.7,2.7,0
245677203,1172489427,0,Link Road,primary,2,80.4,900.3,3060.0,0.294,5.3,5.3,0
245678918,9889482062,0,Link Road,primary,2,205.0,900.3,3060.0,0.294,13.4,13.4,0
9859727558,1195179702,0,Link Road,primary,2,279.7,900.3,3060.0,0.294,18.3,18.3,0
884430002,7385934392,0,Link Road,primary,2,6.4,900.3,3060.0,0.294,0.4,0.4,0
13867831511,3878492884,0,Link Road,primary,2,3.8,900.3,3060.0,0.294,0.2,0.2,0
1919837859,245677658,0,Chinchowali Bandar Link Road,primary,2,73.3,900.3,3060.0,0.294,4.8,4.8,0
11052574146,9884931949,0,Goregaon Link Road,primary,2,19.0,900.3,3060.0,0.294,1.2,1.2,0
1174345228,10226924426,0,Chinchowali Bandar Link Road,primary,2,157.6,900.3,3060.0,0.294,10.3,10.3,0
7388110222,245679851,0,Link Road,primary,2,184.3,900.3,3060.0,0.294,12.1,12.1,0
1919837967,1174345228,0,Chinchowali Bandar Link Road,primary,2,44.5,900.3,3060.0,0.294,2.9,2.9,0
9884931949,12071059588,0,Link Road,primary,2,63.2,900.3,3060.0,0.294,4.1,4.1,0
10960936600,13867831516,0,Link Road,primary,2,307.7,900.3,3060.0,0.294,20.1,20.2,0
4364516939,1919837859,0,Chinchowali Bandar Link Road,primary,2,44.7,900.3,3060.0,0.294,2.9,2.9,0
7241667066,769037775,0,Chinchowali Bandar Link Road,primary,2,11.9,900.3,3060.0,0.294,0.8,0.8,0
1172489427,10960936600,0,Goregaon Link Road,primary,2,5.1,900.3,3060.0,0.294,0.3,0.3,0
7394181670,3878492895,0,Link Road,primary,2,120.9,900.3,3060.0,0.294,7.9,7.9,0
2629436082,884429992,0,Goregaon Link Road,primary,2,11.4,900.3,3060.0,0.294,0.7,0.7,0
7385934392,2233650021,0,Link Road,primary,2,152.4,900.3,3060.0,0.294,10.0,10.0,0
245679851,2222707687,0,Link Road,primary,2,88.5,900.3,3060.0,0.294,5.8,5.8,0
13856228815,1919838055,0,Chinchowali Bandar Link Road,primary,2,53.3,900.3,3060.0,0.294,3.5,3.5,0
245678558,245678357,0,Link Road,primary,2,329.8,900.3,3060.0,0.294,21.6,21.6,0
245679943,7388110222,0,Link Road,primary,2,16.3,900.3,3060.0,0.294,1.1,1.1,0
245677658,7394181670,0,Link Road,primary,2,8.4,900.3,3060.0,0.294,0.6,0.6,0
245678732,10277547716,0,Link Road,primary,2,298.7,900.3,3060.0,0.294,19.6,19.6,0
1195179702,13654130674,0,Link Road,primary,2,100.3,900.3,3060.0,0.294,6.6,6.6,0
6117653725,245678558,0,Link Road,primary,2,10.8,900.3,3060.0,0.294,0.7,0.7,0
769037775,13856228815,0,Chinchowali Bandar Link Road,primary,2,115.9,900.3,3060.0,0.294,7.6,7.6,0
1919837978,1919837967,0,Chinchowali Bandar Link Road,primary,2,43.2,900.3,3060.0,0.294,2.8,2.8,0
12393568324,12393568325,0,,primary,2,16.4,889.9,3060.0,0.291,1.1,1.1,0
6428972905,1879818057,0,Jogeshwari Vikhroli Link Road,primary,3,108.7,1319.4,4590.0,0.287,7.1,7.1,0
10255553847,6491629300,0,Jogeshwari Vikhroli Link Road,primary,3,74.0,1319.4,4590.0,0.287,4.8,4.8,0
5355278580,6428972905,0,Jogeshwari Vikhroli Link Road,primary,3,213.0,1319.4,4590.0,0.287,13.9,14.0,0
6491629300,6430340549,0,Jogeshwari Vikhroli Link Road,primary,3,50.5,1319.4,4590.0,0.287,3.3,3.3,0
1879818057,10255553847,0,Jogeshwari Vikhroli Link Road,primary,3,464.5,1319.4,4590.0,0.287,30.4,30.4,0
